t,mode_code,mode_label,V,Tb,I,H,Q
6.200000,3,bearing_overheat,4.359191,57.703529,601.489259,6.779350,20038.470154
6.400000,3,bearing_overheat,4.696148,57.786464,605.086593,6.745950,20063.484154
6.600000,3,bearing_overheat,4.298446,57.817472,604.412022,6.761653,19993.378098
6.800000,3,bearing_overheat,4.332264,58.095042,607.602214,6.744018,19917.884999
7.000000,3,bearing_overheat,4.641466,58.170911,608.735718,6.767477,19986.553768
7.200000,3,bearing_overheat,4.663471,57.877801,610.366711,6.778360,20001.242661
7.400000,3,bearing_overheat,4.565441,57.769439,601.734938,6.722837,19918.607705
7.600000,3,bearing_overheat,4.525874,57.260362,608.729615,6.698696,19961.319440
7.800000,3,bearing_overheat,4.267121,58.346224,601.723748,6.735873,19945.029844
8.000000,3,bearing_overheat,4.634855,58.348877,606.394077,6.750516,19985.815347
8.200000,3,bearing_overheat,4.745014,57.641667,605.679187,6.752383,19939.889993
8.400000,3,bearing_overheat,4.527996,57.992395,605.902751,6.837781,19981.287765
8.600000,3,bearing_overheat,4.431880,58.054484,604.134442,6.775693,19963.707907
8.800000,3,bearing_overheat,4.611609,58.394965,600.482790,6.717182,19909.673145
9.000000,3,bearing_overheat,4.630063,57.987830,604.784593,6.728856,20010.487577
9.200000,3,bearing_overheat,4.523847,58.181858,604.976156,6.758745,19966.094812
9.400000,3,bearing_overheat,4.669058,58.002220,601.077665,6.733988,19993.344793
9.600000,3,bearing_overheat,4.715999,57.787595,604.123532,6.778474,19911.068564
9.800000,3,bearing_overheat,4.471426,58.273242,605.955483,6.666235,19990.628483
10.000000,3,bearing_overheat,4.533013,58.145054,602.217867,6.833952,19988.458724
10.200000,3,bearing_overheat,4.337841,58.055806,603.494518,6.806294,20020.313616
10.400000,3,bearing_overheat,4.510904,57.999981,606.673106,6.706516,19967.414711
10.600000,3,bearing_overheat,4.361950,57.869674,605.511166,6.745960,20005.733883
10.800000,3,bearing_overheat,4.380601,57.977232,603.145516,6.790124,19963.907109
11.000000,3,bearing_overheat,4.494804,57.778234,601.028981,6.712954,20055.334412
11.200000,3,bearing_overheat,4.312945,58.080420,605.384316,6.802762,19980.600326
11.400000,3,bearing_overheat,4.314974,57.807298,608.127355,6.781010,20001.942879
11.600000,3,bearing_overheat,4.821179,57.753694,607.727673,6.716137,20014.383174
11.800000,3,bearing_overheat,4.480125,57.715859,608.939945,6.815902,19948.969425
12.000000,3,bearing_overheat,4.537296,57.750852,604.693294,6.725528,20070.752039
12.200000,3,bearing_overheat,4.583764,57.843094,607.515107,6.747808,20064.055720
12.400000,3,bearing_overheat,4.664804,58.125914,604.915994,6.740769,20016.857998
12.600000,3,bearing_overheat,4.521564,58.059023,603.929837,6.789520,20017.044129
12.800000,3,bearing_overheat,4.649673,58.386326,602.797887,6.724331,19951.444554
13.000000,3,bearing_overheat,4.539877,58.112674,600.522698,6.726687,19901.818149
13.200000,3,bearing_overheat,4.447198,58.242837,605.467138,6.801560,19985.371685
13.400000,3,bearing_overheat,4.507370,57.727374,603.543574,6.720452,20058.203559
13.600000,3,bearing_overheat,4.171834,58.127412,606.116730,6.690745,19909.464547
13.800000,3,bearing_overheat,4.571992,58.003542,605.373685,6.700225,19956.326334
14.000000,3,bearing_overheat,4.529412,58.297224,605.046733,6.762423,19913.886698
14.200000,3,bearing_overheat,4.615867,58.350845,606.344789,6.705661,19984.274240
14.400000,3,bearing_overheat,4.539103,58.173712,609.139845,6.735552,19978.334065
14.600000,3,bearing_overheat,4.775486,58.102912,603.896328,6.685172,20009.353423
14.800000,3,bearing_overheat,4.556132,57.810853,605.859699,6.704566,20017.665320
15.000000,3,bearing_overheat,4.514673,57.909595,606.861313,6.755814,20065.221627
15.200000,3,bearing_overheat,4.271882,57.809726,602.880822,6.802701,20009.474186
15.400000,3,bearing_overheat,4.630378,57.779204,608.867536,6.771321,20007.442037
15.600000,3,bearing_overheat,4.528673,58.079176,611.345015,6.765524,20102.282807
15.800000,3,bearing_overheat,4.648943,57.523597,599.974755,6.776706,19920.316343
16.000000,3,bearing_overheat,4.327028,57.965211,605.024929,6.679411,20028.465824
16.200000,3,bearing_overheat,4.688038,58.365468,602.739052,6.763742,19995.700735
16.400000,3,bearing_overheat,4.695746,58.034501,607.300663,6.735068,19946.376507
16.600000,3,bearing_overheat,4.592722,58.001018,612.747491,6.776715,19996.680049
16.800000,3,bearing_overheat,4.534909,57.813234,611.881570,6.719509,20043.625414
17.000000,3,bearing_overheat,4.763881,58.250912,599.857587,6.779657,20015.260162
17.200000,3,bearing_overheat,4.542585,57.845050,603.533950,6.720107,20019.544419
17.400000,3,bearing_overheat,4.356093,57.716593,603.799203,6.782860,20010.142579
17.600000,3,bearing_overheat,4.355600,57.806164,606.782207,6.747787,20016.682793
17.800000,3,bearing_overheat,4.632049,57.960710,600.878936,6.756487,19988.567184
18.000000,3,bearing_overheat,4.284861,58.013381,607.260839,6.717952,20058.080883
18.200000,3,bearing_overheat,4.677541,58.095397,600.606005,6.751487,19974.329209
18.400000,3,bearing_overheat,4.410158,58.125749,603.335533,6.727515,19975.008720
18.600000,3,bearing_overheat,4.361759,57.973512,602.294531,6.733998,19938.027872
18.800000,3,bearing_overheat,4.503814,57.847016,604.802665,6.752518,20022.000253
19.000000,3,bearing_overheat,4.401249,58.113867,609.395117,6.701045,19968.951024
19.200000,3,bearing_overheat,4.524016,58.181725,600.436318,6.813635,19962.432029
19.400000,3,bearing_overheat,4.613733,57.832882,600.550150,6.768449,19887.043907
19.600000,3,bearing_overheat,4.634526,57.855637,607.052654,6.767835,20001.043688
19.800000,3,bearing_overheat,4.126977,58.070573,604.692663,6.783831,19918.776913
20.000000,3,bearing_overheat,4.195145,57.982414,607.160701,6.755771,20050.803424
20.200000,3,bearing_overheat,4.371823,58.002145,609.093134,6.714723,19990.791785
20.400000,3,bearing_overheat,4.498837,58.022100,606.871449,6.737343,19995.800796
20.600000,3,bearing_overheat,4.519514,58.441981,607.270937,6.749663,19928.437579
20.800000,3,bearing_overheat,4.307381,58.115950,607.646047,6.737351,20013.886907
21.000000,3,bearing_overheat,4.507885,57.804127,608.585634,6.754525,20052.389465
21.200000,3,bearing_overheat,4.466198,57.475714,605.660750,6.771015,19967.646777
21.400000,3,bearing_overheat,4.452918,57.813424,603.372264,6.709330,19920.068481
21.600000,3,bearing_overheat,4.565101,57.832041,598.864440,6.813427,20013.274141
21.800000,3,bearing_overheat,4.398472,57.865007,603.978427,6.787322,19977.288868
22.000000,3,bearing_overheat,4.572465,57.742458,603.753441,6.720615,19939.058592
22.200000,3,bearing_overheat,4.440752,57.913360,605.152014,6.717726,20008.884036
22.400000,3,bearing_overheat,4.346481,57.852184,604.994519,6.765080,19970.233910
22.600000,3,bearing_overheat,4.519607,58.302781,601.847370,6.792825,19976.010029
22.800000,3,bearing_overheat,4.474462,58.365662,602.345225,6.694802,19934.239199
23.000000,3,bearing_overheat,4.793312,58.180915,603.485482,6.736115,20026.167305
23.200000,3,bearing_overheat,4.471114,58.066776,606.282838,6.745641,20069.098042
23.400000,3,bearing_overheat,4.413524,57.987275,602.597456,6.832183,20033.276918
23.600000,3,bearing_overheat,4.451771,57.803843,601.130946,6.751899,19983.337067
23.800000,3,bearing_overheat,4.676198,57.853242,609.949226,6.746265,20006.927698
24.000000,3,bearing_overheat,4.924185,58.074586,605.878553,6.737007,20091.075860
24.200000,3,bearing_overheat,4.556714,57.856109,608.370139,6.763559,20010.969554
24.400000,3,bearing_overheat,4.568409,57.956451,605.529897,6.799888,20019.491990
24.600000,3,bearing_overheat,4.609984,58.047636,604.149746,6.780476,20011.640053
24.800000,3,bearing_overheat,4.586882,58.074258,603.858052,6.755876,20141.044040
25.000000,3,bearing_overheat,4.452607,57.904915,607.314700,6.744387,20020.062215
25.200000,3,bearing_overheat,4.293412,58.281517,607.850699,6.780189,19965.619599
25.400000,3,bearing_overheat,4.184092,57.874818,605.909142,6.793818,19982.527669
25.600000,3,bearing_overheat,4.426500,57.811885,602.291568,6.724110,19977.917156
25.800000,3,bearing_overheat,4.493190,58.044338,605.591572,6.790302,19928.904521
26.000000,3,bearing_overheat,4.419067,58.342111,605.123734,6.701397,20003.055643
26.200000,3,bearing_overheat,4.371121,57.780434,605.230665,6.759772,20028.468579
26.400000,3,bearing_overheat,4.239582,58.223832,599.393681,6.734424,19984.562085
26.600000,3,bearing_overheat,4.362267,58.182131,605.595862,6.852667,19998.780017
26.800000,3,bearing_overheat,4.579593,58.100220,606.273755,6.761297,19981.372241
27.000000,3,bearing_overheat,4.408018,57.919344,599.428366,6.689374,19990.251018
27.200000,3,bearing_overheat,4.677427,57.926626,600.658851,6.717888,19988.637991
27.400000,3,bearing_overheat,4.463144,57.918574,600.742749,6.702201,20013.311645
27.600000,3,bearing_overheat,4.570747,58.112393,605.806632,6.762838,20013.175477
27.800000,3,bearing_overheat,4.674611,58.081764,604.218922,6.833093,19939.563273
28.000000,3,bearing_overheat,4.712198,57.991623,604.719102,6.756889,20090.583767
28.200000,3,bearing_overheat,4.309892,58.300826,604.363767,6.761065,20019.393764
28.400000,3,bearing_overheat,4.308608,57.968086,604.705932,6.785747,19957.800528
28.600000,3,bearing_overheat,4.496471,58.198417,606.177275,6.747791,20002.544955
28.800000,3,bearing_overheat,4.644352,57.888857,603.892675,6.712392,19930.125678
29.000000,3,bearing_overheat,4.548164,58.071283,606.577464,6.752304,19980.979791
29.200000,3,bearing_overheat,4.517888,57.664785,605.314370,6.719927,19989.276842
29.400000,3,bearing_overheat,4.471306,58.040910,604.226242,6.697735,19985.623284
29.600000,3,bearing_overheat,4.430635,57.850442,607.079939,6.776244,19972.844656
29.800000,3,bearing_overheat,4.406656,58.131158,607.692333,6.740035,20063.199461
30.000000,3,bearing_overheat,4.556679,58.214864,605.319794,6.727580,20008.186852
30.200000,3,bearing_overheat,4.717787,58.112188,602.766969,6.676070,20028.109570
30.400000,3,bearing_overheat,4.546540,57.882861,609.964166,6.772886,19978.620542
30.600000,3,bearing_overheat,4.458931,57.889577,606.184562,6.799217,20003.834012
30.800000,3,bearing_overheat,4.681541,58.004373,611.635889,6.762778,19982.845803
31.000000,3,bearing_overheat,4.705672,58.217854,604.872887,6.805015,20005.023607
31.200000,3,bearing_overheat,4.579644,57.643078,604.809435,6.668202,19881.598162
31.400000,3,bearing_overheat,4.556465,58.098911,604.311118,6.673011,20007.313846
31.600000,3,bearing_overheat,4.450546,57.720563,605.961046,6.799751,19990.724497
31.800000,3,bearing_overheat,4.232494,58.030160,602.891048,6.786719,20029.505740
32.000000,3,bearing_overheat,4.505929,58.086700,604.022015,6.737344,20039.139717
32.200000,3,bearing_overheat,4.403495,57.990954,603.371267,6.643339,20013.354410
32.400000,3,bearing_overheat,4.454128,57.735305,603.148012,6.778131,20017.468229
32.600000,3,bearing_overheat,4.427714,58.225819,604.450273,6.750580,19973.461137
32.800000,3,bearing_overheat,4.386614,58.369971,600.806707,6.721208,20045.546626
33.000000,3,bearing_overheat,4.348219,57.962754,605.638090,6.708237,19999.986261
33.200000,3,bearing_overheat,4.649757,57.865834,602.112597,6.711516,20032.904534
33.400000,3,bearing_overheat,4.437974,58.007597,599.313056,6.810034,19998.598238
33.600000,3,bearing_overheat,4.438596,58.297870,602.690389,6.790931,19909.196623
33.800000,3,bearing_overheat,4.509139,58.191153,605.564524,6.762314,19926.124242
34.000000,3,bearing_overheat,4.793855,57.784889,607.418582,6.738092,19934.168874
34.200000,3,bearing_overheat,4.642088,58.112352,606.574982,6.783860,20009.715570
34.400000,3,bearing_overheat,4.391731,58.099728,604.025493,6.820708,20008.833466
34.600000,3,bearing_overheat,4.393728,57.965158,607.164127,6.684711,19999.920136
34.800000,3,bearing_overheat,4.415992,58.104862,605.546985,6.710952,20028.576952
35.000000,3,bearing_overheat,4.445602,57.805286,604.563349,6.745562,19999.644018
35.200000,3,bearing_overheat,4.635894,58.069973,604.501424,6.768300,20046.949364
35.400000,3,bearing_overheat,4.449396,57.494449,605.186210,6.745525,19990.203511
35.600000,3,bearing_overheat,4.176739,58.069363,598.707840,6.790139,20025.622108
35.800000,3,bearing_overheat,4.413788,58.233092,607.762110,6.773107,20065.319692
36.000000,3,bearing_overheat,4.775412,58.172925,604.157051,6.784654,19977.991784
36.200000,3,bearing_overheat,4.728004,58.103370,604.043843,6.891779,19984.587466
36.400000,3,bearing_overheat,4.699445,57.980708,602.484656,6.725880,19967.843851
36.600000,3,bearing_overheat,4.507570,58.114351,602.996250,6.837133,20062.733801
36.800000,3,bearing_overheat,4.558274,57.450195,605.451446,6.802919,20028.918423
37.000000,3,bearing_overheat,4.574515,58.211431,603.298414,6.729158,20005.939672
37.200000,3,bearing_overheat,4.305999,57.845799,607.991428,6.673570,19989.687004
37.400000,3,bearing_overheat,4.319091,57.958854,606.880706,6.633534,20019.605894
37.600000,3,bearing_overheat,4.502156,58.173239,601.617930,6.654428,19962.780526
37.800000,3,bearing_overheat,4.436702,57.820438,603.777543,6.761189,19985.630867
38.000000,3,bearing_overheat,4.429221,57.776595,606.216110,6.805525,19966.843051
38.200000,3,bearing_overheat,4.545989,57.760841,604.563308,6.790262,19976.251937
38.400000,3,bearing_overheat,4.394605,58.168240,604.140628,6.765778,20101.118428
38.600000,3,bearing_overheat,4.496464,57.877485,606.762625,6.746375,20035.315973
38.800000,3,bearing_overheat,4.296780,57.971300,605.657303,6.728193,20029.838501
39.000000,3,bearing_overheat,4.442276,58.172871,604.062065,6.709158,19988.020617
39.200000,3,bearing_overheat,4.328965,57.890888,605.855392,6.685811,20013.658258
39.400000,3,bearing_overheat,4.491460,58.016960,604.733672,6.709693,20033.471616
39.600000,3,bearing_overheat,4.606058,58.003173,603.044879,6.822327,20006.924312
39.800000,3,bearing_overheat,4.622974,57.946687,600.395716,6.750177,19937.406301
40.000000,3,bearing_overheat,4.416992,57.762889,603.502703,6.714047,19984.939138
40.200000,3,bearing_overheat,4.689989,58.145957,607.000256,6.750826,20045.864000
40.400000,3,bearing_overheat,4.528311,57.806130,609.566837,6.711533,19963.651724
40.600000,3,bearing_overheat,4.568219,58.224361,608.341322,6.742284,19940.171930
40.800000,3,bearing_overheat,4.449023,57.925957,606.484614,6.725787,20052.719862
41.000000,3,bearing_overheat,4.356645,58.324799,602.676731,6.769301,19957.990077
41.200000,3,bearing_overheat,4.420295,58.429904,607.760430,6.695645,19930.388101
41.400000,3,bearing_overheat,4.490232,58.217803,604.158994,6.798331,19971.068499
41.600000,3,bearing_overheat,4.691418,58.226536,600.470422,6.751935,20017.300401
41.800000,3,bearing_overheat,4.729482,58.439956,604.677840,6.760762,19961.402794
42.000000,3,bearing_overheat,4.696972,58.064492,608.669772,6.772530,19966.688691
42.200000,3,bearing_overheat,4.640944,58.249956,603.742929,6.732083,19965.529156
42.400000,3,bearing_overheat,4.732960,58.297692,605.387258,6.774544,20020.947648
42.600000,3,bearing_overheat,4.652613,58.462289,602.432930,6.663337,19910.698135
42.800000,3,bearing_overheat,4.833381,58.302581,612.489910,6.752808,19934.708001
43.000000,3,bearing_overheat,4.533372,58.545959,610.563513,6.705462,20017.169476
43.200000,3,bearing_overheat,4.775607,58.434741,611.147240,6.686681,19986.760719
43.400000,3,bearing_overheat,4.850686,58.426201,607.704054,6.711669,19909.575353
43.600000,3,bearing_overheat,5.014054,58.652346,610.178431,6.755455,19891.460002
43.800000,3,bearing_overheat,4.923653,58.569138,609.485006,6.670517,19866.649244
44.000000,3,bearing_overheat,4.831197,58.409566,610.206371,6.729995,19909.345020
44.200000,3,bearing_overheat,5.026189,58.962756,613.170732,6.685342,19896.844593
44.400000,3,bearing_overheat,5.038487,58.721872,611.444558,6.663871,19916.868795
44.600000,3,bearing_overheat,5.081806,58.904655,609.276651,6.700905,19942.815173
44.800000,3,bearing_overheat,5.092952,58.808988,616.083489,6.659100,19915.540376
45.000000,3,bearing_overheat,5.195278,59.359542,617.755095,6.629158,19939.120619
45.200000,3,bearing_overheat,5.146565,59.097888,612.866990,6.640857,19869.565869
45.400000,3,bearing_overheat,5.150708,59.185602,609.668732,6.625396,19900.596365
45.600000,3,bearing_overheat,5.396032,59.262063,619.907772,6.717730,19837.287640
45.800000,3,bearing_overheat,5.082538,59.489379,620.673954,6.653696,19849.030701
46.000000,3,bearing_overheat,5.203189,59.780375,615.615764,6.643361,19832.542455
46.200000,3,bearing_overheat,5.213022,59.664636,618.401696,6.713464,19858.848345
46.400000,3,bearing_overheat,5.420173,59.784994,618.865656,6.683602,19861.421349
46.600000,3,bearing_overheat,5.481779,60.079337,625.222985,6.685872,19809.274735
46.800000,3,bearing_overheat,5.693605,59.582268,621.878161,6.632631,19815.434892
47.000000,3,bearing_overheat,5.607508,59.627302,620.973082,6.643655,19810.082127
47.200000,3,bearing_overheat,5.429825,60.378806,622.670680,6.667317,19841.961681
47.400000,3,bearing_overheat,5.636596,59.960357,628.721720,6.615943,19852.542798
47.600000,3,bearing_overheat,5.566301,60.320124,622.187602,6.619085,19843.611898
47.800000,3,bearing_overheat,5.411858,60.440318,622.007725,6.669251,19765.056930
48.000000,3,bearing_overheat,5.696930,60.709853,622.992417,6.665927,19826.160673
48.200000,3,bearing_overheat,5.764950,60.432568,624.036228,6.585231,19797.886808
48.400000,3,bearing_overheat,5.714091,60.485051,620.999321,6.640192,19740.802065
48.600000,3,bearing_overheat,5.663248,60.450552,623.990262,6.624695,19847.928413
48.800000,3,bearing_overheat,5.715005,60.748164,626.868779,6.652734,19773.996787
49.000000,3,bearing_overheat,5.704916,60.560369,629.771334,6.610095,19751.450826
49.200000,3,bearing_overheat,5.834427,60.756228,625.329418,6.638474,19784.379959
49.400000,3,bearing_overheat,5.806768,61.592675,627.261287,6.594997,19807.837817
49.600000,3,bearing_overheat,5.724817,61.044542,628.700716,6.536516,19790.121695
49.800000,3,bearing_overheat,6.007382,61.229073,628.221364,6.620880,19816.497070
50.000000,3,bearing_overheat,5.878825,61.285621,628.680639,6.474229,19756.806248
50.200000,3,bearing_overheat,6.153162,61.442331,630.045050,6.589249,19762.591850
50.400000,3,bearing_overheat,5.879748,61.448908,628.608029,6.602848,19721.524567
50.600000,3,bearing_overheat,6.012793,61.769311,627.541578,6.543165,19710.705576
50.800000,3,bearing_overheat,6.219743,61.772369,632.349550,6.595223,19731.632914
51.000000,3,bearing_overheat,6.256269,61.746832,630.239580,6.594015,19786.881918
51.200000,3,bearing_overheat,6.080025,62.342540,628.773948,6.603256,19753.442232
51.400000,3,bearing_overheat,6.368685,61.927066,632.354683,6.600711,19704.972574
51.600000,3,bearing_overheat,6.127637,62.511537,632.664760,6.575606,19652.145974
51.800000,3,bearing_overheat,6.166397,62.516072,637.388786,6.550719,19742.697170
52.000000,3,bearing_overheat,6.467158,62.361144,627.671711,6.591395,19759.960264
52.200000,3,bearing_overheat,6.205921,62.375406,629.860602,6.534199,19727.849683
52.400000,3,bearing_overheat,6.123561,62.537794,632.707398,6.577964,19647.875868
52.600000,3,bearing_overheat,6.018337,62.774800,635.593383,6.482213,19750.554755
52.800000,3,bearing_overheat,6.360668,62.891520,638.084173,6.545144,19687.146591
53.000000,3,bearing_overheat,6.191046,63.197912,635.006051,6.505554,19626.818751
53.200000,3,bearing_overheat,6.454180,63.121999,633.541417,6.568789,19589.519088
53.400000,3,bearing_overheat,6.389784,63.304332,633.441897,6.511479,19693.507743
53.600000,3,bearing_overheat,6.346895,63.929108,637.167333,6.547386,19690.710290
53.800000,3,bearing_overheat,6.456353,63.337302,632.608651,6.583020,19724.011992
54.000000,3,bearing_overheat,6.242488,63.954369,639.656358,6.570291,19593.266598
54.200000,3,bearing_overheat,6.637398,63.832887,638.400588,6.523511,19699.520415
54.400000,3,bearing_overheat,6.748967,63.850915,639.482679,6.594994,19681.220893
54.600000,3,bearing_overheat,6.839220,64.085992,639.188018,6.567135,19664.304214
54.800000,3,bearing_overheat,6.565557,64.059866,631.215261,6.539957,19678.190286
55.000000,3,bearing_overheat,7.009865,63.906436,639.700060,6.576168,19638.180885
55.200000,3,bearing_overheat,6.627860,64.212422,640.316095,6.471597,19615.241425
55.400000,3,bearing_overheat,6.650887,64.585362,641.310552,6.549131,19665.615353
55.600000,3,bearing_overheat,7.034475,64.528005,641.101024,6.499608,19650.051599
55.800000,3,bearing_overheat,6.733250,64.806947,637.872759,6.548549,19659.604405
56.000000,3,bearing_overheat,6.639435,64.843897,639.541343,6.535667,19671.386419
56.200000,3,bearing_overheat,6.683931,65.016607,640.836690,6.610098,19677.888386
56.400000,3,bearing_overheat,6.859500,64.976987,640.798319,6.479118,19639.963187
56.600000,3,bearing_overheat,7.077100,65.273428,643.249037,6.600237,19604.733202
56.800000,3,bearing_overheat,6.777928,65.057467,643.647073,6.516272,19654.941717
57.000000,3,bearing_overheat,7.024459,65.211805,646.122438,6.493231,19567.136295
57.200000,3,bearing_overheat,6.717671,65.426224,643.676758,6.524046,19527.186604
57.400000,3,bearing_overheat,7.126792,65.145094,641.812143,6.519364,19599.081856
57.600000,3,bearing_overheat,6.908495,65.593217,646.443801,6.505423,19550.046406
57.800000,3,bearing_overheat,6.895471,66.015019,648.597824,6.525198,19511.666178
58.000000,3,bearing_overheat,7.305486,65.925999,648.644804,6.512444,19577.403457
58.200000,3,bearing_overheat,6.903119,66.353630,641.979765,6.561895,19644.076740
58.400000,3,bearing_overheat,6.788516,66.229166,642.579687,6.528115,19663.170494
58.600000,3,bearing_overheat,6.971712,66.136800,637.227017,6.466993,19623.043246
58.800000,3,bearing_overheat,7.212038,66.218025,646.540400,6.529948,19632.441135
59.000000,3,bearing_overheat,7.351663,66.285661,647.396929,6.523142,19626.291105
59.200000,3,bearing_overheat,7.024223,66.365390,648.116971,6.502856,19607.926537
59.400000,3,bearing_overheat,7.260161,66.060511,647.242098,6.481783,19585.113650
59.600000,3,bearing_overheat,6.987778,66.724252,648.641021,6.548438,19596.535549
59.800000,3,bearing_overheat,7.113522,66.984452,649.634469,6.540346,19642.787627
60.000000,3,bearing_overheat,7.133422,66.849088,646.823264,6.457874,19577.704597
60.200000,3,bearing_overheat,7.297475,66.859923,646.490503,6.478321,19568.852362
60.400000,3,bearing_overheat,7.158289,67.039958,646.038906,6.503637,19569.320777
60.600000,3,bearing_overheat,7.060741,67.696004,650.232282,6.527608,19590.306695
60.800000,3,bearing_overheat,7.301957,67.186460,649.079164,6.537652,19569.452264
61.000000,3,bearing_overheat,7.047541,67.880586,647.292157,6.554474,19550.930801
61.200000,3,bearing_overheat,7.441752,67.242162,649.134979,6.497260,19551.091978
61.400000,3,bearing_overheat,7.042744,67.477884,652.447653,6.553239,19541.254922
61.600000,3,bearing_overheat,7.255608,67.825501,651.449127,6.515043,19562.269264
61.800000,3,bearing_overheat,7.528614,67.700591,648.398732,6.385798,19517.569392
62.000000,3,bearing_overheat,7.412188,68.075567,653.047488,6.439351,19564.575676
62.200000,3,bearing_overheat,7.460610,68.146351,655.321214,6.505243,19534.151520
62.400000,3,bearing_overheat,7.342549,67.881421,647.470083,6.605438,19556.553569
62.600000,3,bearing_overheat,7.320024,68.241302,652.529603,6.537469,19535.763691
62.800000,3,bearing_overheat,7.486609,68.327099,650.405291,6.471315,19444.717404
63.000000,3,bearing_overheat,7.289452,68.322616,652.914575,6.508322,19543.625013
63.200000,3,bearing_overheat,7.335080,68.893340,653.536014,6.458362,19577.630972
63.400000,3,bearing_overheat,7.567778,68.765319,650.959165,6.498798,19500.740504
63.600000,3,bearing_overheat,7.491745,68.807260,654.414073,6.410725,19552.329405
63.800000,3,bearing_overheat,7.504785,68.999016,646.980304,6.500859,19532.823970
64.000000,3,bearing_overheat,7.331180,69.198377,647.257301,6.531402,19499.187446
64.200000,3,bearing_overheat,7.370585,69.238900,652.755995,6.487934,19508.040074
64.400000,3,bearing_overheat,7.237949,68.766038,649.269226,6.528334,19576.968536
64.600000,3,bearing_overheat,7.562196,69.251557,655.139424,6.416850,19514.948243
64.800000,3,bearing_overheat,7.404047,69.137939,653.266652,6.411420,19537.015718
65.000000,3,bearing_overheat,7.247514,69.546237,653.871826,6.438890,19580.829972
65.200000,3,bearing_overheat,7.448675,69.591459,656.396841,6.507746,19606.879643
65.400000,3,bearing_overheat,7.527874,69.502634,659.112381,6.489074,19529.503134
65.600000,3,bearing_overheat,7.651087,69.749667,656.527255,6.438133,19472.614122
65.800000,3,bearing_overheat,7.508260,69.889792,655.378275,6.448452,19567.032178
66.000000,3,bearing_overheat,7.695645,69.789214,648.456883,6.467079,19540.463975
66.200000,3,bearing_overheat,7.619351,70.128818,652.069960,6.532442,19549.743432
66.400000,3,bearing_overheat,7.637919,69.916505,650.686293,6.408512,19494.874524
66.600000,3,bearing_overheat,7.676188,70.394194,650.820058,6.443463,19533.929580
66.800000,3,bearing_overheat,7.606309,70.613983,655.395602,6.412556,19637.593591
67.000000,3,bearing_overheat,7.740313,70.401096,652.186525,6.479243,19508.771690
67.200000,3,bearing_overheat,7.619611,70.468283,655.791397,6.427546,19532.215857
67.400000,3,bearing_overheat,7.718607,70.636145,651.641451,6.464681,19494.357948
67.600000,3,bearing_overheat,7.419724,70.742812,657.577538,6.448539,19450.490569
67.800000,3,bearing_overheat,7.592292,70.764939,652.491132,6.492874,19525.669426
